Normalized_ACC	Class	Order	Collapsed_Ord
0.031897017	Aquatic	Freshwater	Fresh water
0.031877214	Aquatic	Freshwater	Fresh water
0.03164557	Aquatic	Freshwater	Fresh water
0.031630801	Aquatic	Freshwater	Fresh water
0.031471282	Aquatic	Freshwater	Fresh water
0.031383738	Aquatic	Freshwater	Fresh water
0.031363088	Aquatic	Freshwater	Fresh water
0.031311155	Aquatic	Freshwater	Fresh water
0.031107045	Aquatic	Freshwater	Fresh water
0.031096563	Aquatic	Freshwater	Fresh water
0.030997305	Aquatic	Freshwater	Fresh water
0.030787897	Aquatic	Freshwater	Fresh water
0.030701754	Aquatic	Freshwater	Fresh water
0.030442804	Aquatic	Freshwater	Fresh water
0.030256956	Aquatic	Freshwater	Fresh water
0.029730675	Aquatic	Freshwater	Fresh water
0.02953976	Aquatic	Freshwater	Fresh water
0.029469548	Aquatic	Freshwater	Fresh water
0.029411765	Aquatic	Freshwater	Fresh water
0.029317269	Aquatic	Freshwater	Fresh water
0.029153054	Aquatic	Freshwater	Fresh water
0.028930218	Aquatic	Freshwater	Fresh water
0.028894472	Aquatic	Freshwater	Fresh water
0.028858218	Aquatic	Freshwater	Fresh water
0.028625954	Aquatic	Freshwater	Fresh water
0.028430161	Aquatic	Freshwater	Fresh water
0.028350515	Aquatic	Freshwater	Fresh water
0.028208745	Aquatic	Freshwater	Fresh water
0.028153153	Aquatic	Freshwater	Fresh water
0.02787068	Aquatic	Freshwater	Fresh water
0.027837259	Aquatic	Freshwater	Fresh water
0.027573529	Aquatic	Freshwater	Fresh water
0.02742616	Aquatic	Freshwater	Fresh water
0.027424749	Aquatic	Freshwater	Fresh water
0.027386541	Aquatic	Freshwater	Fresh water
0.0273794	Aquatic	Freshwater	Fresh water
0.027303754	Aquatic	Freshwater	Fresh water
0.027131783	Aquatic	Freshwater	Fresh water
0.027105518	Aquatic	Freshwater	Fresh water
0.027027027	Aquatic	Freshwater	Fresh water
0.027027027	Aquatic	Freshwater	Fresh water
0.026974952	Aquatic	Freshwater	Fresh water
0.026745068	Aquatic	Freshwater	Fresh water
0.026717557	Aquatic	Freshwater	Fresh water
0.026630557	Aquatic	Freshwater	Fresh water
0.026568266	Aquatic	Freshwater	Fresh water
0.026506024	Aquatic	Freshwater	Fresh water
0.026455026	Aquatic	Freshwater	Fresh water
0.026455026	Aquatic	Freshwater	Fresh water
0.026231263	Aquatic	Freshwater	Fresh water
0.025965496	Aquatic	Freshwater	Fresh water
0.025839793	Aquatic	Freshwater	Fresh water
0.02579877	Aquatic	Freshwater	Fresh water
0.025688073	Aquatic	Freshwater	Fresh water
0.025658339	Aquatic	Freshwater	Fresh water
0.025641026	Aquatic	Freshwater	Fresh water
0.025621238	Aquatic	Freshwater	Fresh water
0.02540107	Aquatic	Freshwater	Fresh water
0.025377229	Aquatic	Freshwater	Fresh water
0.024937656	Aquatic	Freshwater	Fresh water
0.024935065	Aquatic	Freshwater	Fresh water
0.024907749	Aquatic	Freshwater	Fresh water
0.024903723	Aquatic	Freshwater	Fresh water
0.02488324	Aquatic	Freshwater	Fresh water
0.024875622	Aquatic	Freshwater	Fresh water
0.024858757	Aquatic	Freshwater	Fresh water
0.024784483	Aquatic	Freshwater	Fresh water
0.024782317	Aquatic	Freshwater	Fresh water
0.024773889	Aquatic	Freshwater	Fresh water
0.024691358	Aquatic	Freshwater	Fresh water
0.024685382	Aquatic	Freshwater	Fresh water
0.024482109	Aquatic	Freshwater	Fresh water
0.024475254	Aquatic	Freshwater	Fresh water
0.024390244	Aquatic	Freshwater	Fresh water
0.024324324	Aquatic	Freshwater	Fresh water
0.024219188	Aquatic	Freshwater	Fresh water
0.024214907	Aquatic	Freshwater	Fresh water
0.024193548	Aquatic	Freshwater	Fresh water
0.024173028	Aquatic	Freshwater	Fresh water
0.024041214	Aquatic	Freshwater	Fresh water
0.023861171	Aquatic	Freshwater	Fresh water
0.023809524	Aquatic	Freshwater	Fresh water
0.023809524	Aquatic	Freshwater	Fresh water
0.023725391	Aquatic	Freshwater	Fresh water
0.023657871	Aquatic	Freshwater	Fresh water
0.023648649	Aquatic	Freshwater	Fresh water
0.023489933	Aquatic	Freshwater	Fresh water
0.023358422	Aquatic	Freshwater	Fresh water
0.023338448	Aquatic	Freshwater	Fresh water
0.023166023	Aquatic	Freshwater	Fresh water
0.023109244	Aquatic	Freshwater	Fresh water
0.02293578	Aquatic	Freshwater	Fresh water
0.022526934	Aquatic	Freshwater	Fresh water
0.02238806	Aquatic	Freshwater	Fresh water
0.022324423	Aquatic	Freshwater	Fresh water
0.022148394	Aquatic	Freshwater	Fresh water
0.022099448	Aquatic	Freshwater	Fresh water
0.022091887	Aquatic	Freshwater	Fresh water
0.022082019	Aquatic	Freshwater	Fresh water
0.022007042	Aquatic	Freshwater	Fresh water
0.021995218	Aquatic	Freshwater	Fresh water
0.021947874	Aquatic	Freshwater	Fresh water
0.021943574	Aquatic	Freshwater	Fresh water
0.021875	Aquatic	Freshwater	Fresh water
0.021762786	Aquatic	Freshwater	Fresh water
0.021649485	Aquatic	Freshwater	Fresh water
0.021645022	Aquatic	Freshwater	Fresh water
0.021519191	Aquatic	Freshwater	Fresh water
0.021466905	Aquatic	Freshwater	Fresh water
0.021466406	Aquatic	Freshwater	Fresh water
0.021459227	Aquatic	Freshwater	Fresh water
0.021437579	Aquatic	Freshwater	Fresh water
0.021421285	Aquatic	Freshwater	Fresh water
0.021276596	Aquatic	Freshwater	Fresh water
0.021175612	Aquatic	Freshwater	Fresh water
0.02117061	Aquatic	Freshwater	Fresh water
0.02111437	Aquatic	Freshwater	Fresh water
0.021008403	Aquatic	Freshwater	Fresh water
0.020997375	Aquatic	Freshwater	Fresh water
0.020997375	Aquatic	Freshwater	Fresh water
0.020968908	Aquatic	Freshwater	Fresh water
0.020878109	Aquatic	Freshwater	Fresh water
0.020545807	Aquatic	Freshwater	Fresh water
0.020534111	Aquatic	Freshwater	Fresh water
0.020527859	Aquatic	Freshwater	Fresh water
0.020388659	Aquatic	Freshwater	Fresh water
0.0203125	Aquatic	Freshwater	Fresh water
0.020304569	Aquatic	Freshwater	Fresh water
0.02027027	Aquatic	Freshwater	Fresh water
0.020114943	Aquatic	Freshwater	Fresh water
0.02004008	Aquatic	Freshwater	Fresh water
0.019886364	Aquatic	Freshwater	Fresh water
0.019831933	Aquatic	Freshwater	Fresh water
0.019564251	Aquatic	Freshwater	Fresh water
0.019532169	Aquatic	Freshwater	Fresh water
0.019440746	Aquatic	Freshwater	Fresh water
0.019316493	Aquatic	Freshwater	Fresh water
0.019151333	Aquatic	Freshwater	Fresh water
0.019083969	Aquatic	Freshwater	Fresh water
0.019082569	Aquatic	Freshwater	Fresh water
0.019081694	Aquatic	Freshwater	Fresh water
0.018987342	Aquatic	Freshwater	Fresh water
0.01890649	Aquatic	Freshwater	Fresh water
0.018885741	Aquatic	Freshwater	Fresh water
0.018864435	Aquatic	Freshwater	Fresh water
0.01875	Aquatic	Freshwater	Fresh water
0.018691589	Aquatic	Freshwater	Fresh water
0.018601447	Aquatic	Freshwater	Fresh water
0.018565708	Aquatic	Freshwater	Fresh water
0.018411652	Aquatic	Freshwater	Fresh water
0.018387553	Aquatic	Freshwater	Fresh water
0.018302181	Aquatic	Freshwater	Fresh water
0.018108024	Aquatic	Freshwater	Fresh water
0.018048892	Aquatic	Freshwater	Fresh water
0.018022657	Aquatic	Freshwater	Fresh water
0.017971152	Aquatic	Freshwater	Fresh water
0.017902813	Aquatic	Freshwater	Fresh water
0.017863653	Aquatic	Freshwater	Fresh water
0.017804154	Aquatic	Freshwater	Fresh water
0.017664377	Aquatic	Freshwater	Fresh water
0.017578125	Aquatic	Freshwater	Fresh water
0.017578125	Aquatic	Freshwater	Fresh water
0.017513135	Aquatic	Freshwater	Fresh water
0.017284487	Aquatic	Freshwater	Fresh water
0.017114914	Aquatic	Freshwater	Fresh water
0.017041581	Aquatic	Freshwater	Fresh water
0.016986301	Aquatic	Freshwater	Fresh water
0.016791869	Aquatic	Freshwater	Fresh water
0.016754271	Aquatic	Freshwater	Fresh water
0.016679905	Aquatic	Freshwater	Fresh water
0.01665405	Aquatic	Freshwater	Fresh water
0.016653856	Aquatic	Freshwater	Fresh water
0.016627078	Aquatic	Freshwater	Fresh water
0.016625657	Aquatic	Freshwater	Fresh water
0.01659751	Aquatic	Freshwater	Fresh water
0.016577404	Aquatic	Freshwater	Fresh water
0.016393443	Aquatic	Freshwater	Fresh water
0.016363636	Aquatic	Freshwater	Fresh water
0.016333938	Aquatic	Freshwater	Fresh water
0.016293279	Aquatic	Freshwater	Fresh water
0.016161616	Aquatic	Freshwater	Fresh water
0.015810277	Aquatic	Freshwater	Fresh water
0.015810277	Aquatic	Freshwater	Fresh water
0.015776699	Aquatic	Freshwater	Fresh water
0.015758667	Aquatic	Freshwater	Fresh water
0.015636105	Aquatic	Freshwater	Fresh water
0.015614392	Aquatic	Freshwater	Fresh water
0.015503181	Aquatic	Freshwater	Fresh water
0.015467384	Aquatic	Freshwater	Fresh water
0.015454203	Aquatic	Freshwater	Fresh water
0.015433652	Aquatic	Freshwater	Fresh water
0.015424165	Aquatic	Freshwater	Fresh water
0.01540957	Aquatic	Freshwater	Fresh water
0.015394681	Aquatic	Freshwater	Fresh water
0.015200869	Aquatic	Freshwater	Fresh water
0.015072696	Aquatic	Freshwater	Fresh water
0.015	Aquatic	Freshwater	Fresh water
0.014992504	Aquatic	Freshwater	Fresh water
0.014895509	Aquatic	Freshwater	Fresh water
0.014727541	Aquatic	Freshwater	Fresh water
0.014647137	Aquatic	Freshwater	Fresh water
0.014577259	Aquatic	Freshwater	Fresh water
0.014492754	Aquatic	Freshwater	Fresh water
0.014423077	Aquatic	Freshwater	Fresh water
0.014143921	Aquatic	Freshwater	Fresh water
0.01404741	Aquatic	Freshwater	Fresh water
0.013761468	Aquatic	Freshwater	Fresh water
0.013675214	Aquatic	Freshwater	Fresh water
0.013616818	Aquatic	Freshwater	Fresh water
0.013569544	Aquatic	Freshwater	Fresh water
0.013424821	Aquatic	Freshwater	Fresh water
0.013404826	Aquatic	Freshwater	Fresh water
0.013377926	Aquatic	Freshwater	Fresh water
0.013280212	Aquatic	Freshwater	Fresh water
0.01327021	Aquatic	Freshwater	Fresh water
0.013253012	Aquatic	Freshwater	Fresh water
0.013217098	Aquatic	Freshwater	Fresh water
0.013120567	Aquatic	Freshwater	Fresh water
0.012987013	Aquatic	Freshwater	Fresh water
0.012958963	Aquatic	Freshwater	Fresh water
0.012730166	Aquatic	Freshwater	Fresh water
0.012722646	Aquatic	Freshwater	Fresh water
0.012689191	Aquatic	Freshwater	Fresh water
0.012681159	Aquatic	Freshwater	Fresh water
0.012618297	Aquatic	Freshwater	Fresh water
0.012534819	Aquatic	Freshwater	Fresh water
0.012476008	Aquatic	Freshwater	Fresh water
0.012269939	Aquatic	Freshwater	Fresh water
0.012226184	Aquatic	Freshwater	Fresh water
0.012219959	Aquatic	Freshwater	Fresh water
0.012165751	Aquatic	Freshwater	Fresh water
0.012127512	Aquatic	Freshwater	Fresh water
0.012102874	Aquatic	Freshwater	Fresh water
0.011891892	Aquatic	Freshwater	Fresh water
0.011869436	Aquatic	Freshwater	Fresh water
0.011815252	Aquatic	Freshwater	Fresh water
0.011811024	Aquatic	Freshwater	Fresh water
0.011568123	Aquatic	Freshwater	Fresh water
0.011562719	Aquatic	Freshwater	Fresh water
0.011479173	Aquatic	Freshwater	Fresh water
0.011299435	Aquatic	Freshwater	Fresh water
0.011235955	Aquatic	Freshwater	Fresh water
0.011235955	Aquatic	Freshwater	Fresh water
0.011038587	Aquatic	Freshwater	Fresh water
0.010928962	Aquatic	Freshwater	Fresh water
0.010867901	Aquatic	Freshwater	Fresh water
0.010796221	Aquatic	Freshwater	Fresh water
0.010764263	Aquatic	Freshwater	Fresh water
0.010542169	Aquatic	Freshwater	Fresh water
0.010285714	Aquatic	Freshwater	Fresh water
0.01025641	Aquatic	Freshwater	Fresh water
0.010224949	Aquatic	Freshwater	Fresh water
0.010204082	Aquatic	Freshwater	Fresh water
0.010140728	Aquatic	Freshwater	Fresh water
0.010106114	Aquatic	Freshwater	Fresh water
0.010040161	Aquatic	Freshwater	Fresh water
0.009990634	Aquatic	Freshwater	Fresh water
0.00990099	Aquatic	Freshwater	Fresh water
0.009852217	Aquatic	Freshwater	Fresh water
0.009664059	Aquatic	Freshwater	Fresh water
0.00952381	Aquatic	Freshwater	Fresh water
0.009508716	Aquatic	Freshwater	Fresh water
0.00945495	Aquatic	Freshwater	Fresh water
0.009308511	Aquatic	Freshwater	Fresh water
0.00907441	Aquatic	Freshwater	Fresh water
0.009017493	Aquatic	Freshwater	Fresh water
0.008966632	Aquatic	Freshwater	Fresh water
0.008925823	Aquatic	Freshwater	Fresh water
0.008862629	Aquatic	Freshwater	Fresh water
0.008860759	Aquatic	Freshwater	Fresh water
0.008664476	Aquatic	Freshwater	Fresh water
0.008643042	Aquatic	Freshwater	Fresh water
0.008624407	Aquatic	Freshwater	Fresh water
0.008560311	Aquatic	Freshwater	Fresh water
0.008490218	Aquatic	Freshwater	Fresh water
0.00832968	Aquatic	Freshwater	Fresh water
0.008264463	Aquatic	Freshwater	Fresh water
0.008064516	Aquatic	Freshwater	Fresh water
0.008057508	Aquatic	Freshwater	Fresh water
0.00777605	Aquatic	Freshwater	Fresh water
0.007692937	Aquatic	Freshwater	Fresh water
0.007662835	Aquatic	Freshwater	Fresh water
0.007587253	Aquatic	Freshwater	Fresh water
0.00754717	Aquatic	Freshwater	Fresh water
0.007352941	Aquatic	Freshwater	Fresh water
0.007259528	Aquatic	Freshwater	Fresh water
0.007246377	Aquatic	Freshwater	Fresh water
0.007117438	Aquatic	Freshwater	Fresh water
0.007104796	Aquatic	Freshwater	Fresh water
0.007025761	Aquatic	Freshwater	Fresh water
0.006872852	Aquatic	Freshwater	Fresh water
0.006844627	Aquatic	Freshwater	Fresh water
0.006741573	Aquatic	Freshwater	Fresh water
0.00672043	Aquatic	Freshwater	Fresh water
0.006688963	Aquatic	Freshwater	Fresh water
0.006571742	Aquatic	Freshwater	Fresh water
0.006568144	Aquatic	Freshwater	Fresh water
0.006552262	Aquatic	Freshwater	Fresh water
0.006435006	Aquatic	Freshwater	Fresh water
0.006398154	Aquatic	Freshwater	Fresh water
0.006369427	Aquatic	Freshwater	Fresh water
0.006195438	Aquatic	Freshwater	Fresh water
0.006024096	Aquatic	Freshwater	Fresh water
0.006	Aquatic	Freshwater	Fresh water
0.005861665	Aquatic	Freshwater	Fresh water
0.005805515	Aquatic	Freshwater	Fresh water
0.005733006	Aquatic	Freshwater	Fresh water
0.005586592	Aquatic	Freshwater	Fresh water
0.005295675	Aquatic	Freshwater	Fresh water
0.005259698	Aquatic	Freshwater	Fresh water
0.005154639	Aquatic	Freshwater	Fresh water
0.005123428	Aquatic	Freshwater	Fresh water
0.00505689	Aquatic	Freshwater	Fresh water
0.004932182	Aquatic	Freshwater	Fresh water
0.004861449	Aquatic	Freshwater	Fresh water
0.004830918	Aquatic	Freshwater	Fresh water
0.004712535	Aquatic	Freshwater	Fresh water
0.004672897	Aquatic	Freshwater	Fresh water
0.004602235	Aquatic	Freshwater	Fresh water
0.004530011	Aquatic	Freshwater	Fresh water
0.004340171	Aquatic	Freshwater	Fresh water
0.004314064	Aquatic	Freshwater	Fresh water
0.004285714	Aquatic	Freshwater	Fresh water
0.004016064	Aquatic	Freshwater	Fresh water
0.003991131	Aquatic	Freshwater	Fresh water
0.003944773	Aquatic	Freshwater	Fresh water
0.003940887	Aquatic	Freshwater	Fresh water
0.003931897	Aquatic	Freshwater	Fresh water
0.00388601	Aquatic	Freshwater	Fresh water
0.003797468	Aquatic	Freshwater	Fresh water
0.003787879	Aquatic	Freshwater	Fresh water
0.003759398	Aquatic	Freshwater	Fresh water
0.003738318	Aquatic	Freshwater	Fresh water
0.003679853	Aquatic	Freshwater	Fresh water
0.003669725	Aquatic	Freshwater	Fresh water
0.003663004	Aquatic	Freshwater	Fresh water
0.003616042	Aquatic	Freshwater	Fresh water
0.003293085	Aquatic	Freshwater	Fresh water
0.003095975	Aquatic	Freshwater	Fresh water
0.00307377	Aquatic	Freshwater	Fresh water
0.003067485	Aquatic	Freshwater	Fresh water
0.003007519	Aquatic	Freshwater	Fresh water
0.002967359	Aquatic	Freshwater	Fresh water
0.002849003	Aquatic	Freshwater	Fresh water
0.002782931	Aquatic	Freshwater	Fresh water
0.002622378	Aquatic	Freshwater	Fresh water
0.002564103	Aquatic	Freshwater	Fresh water
0.002439024	Aquatic	Freshwater	Fresh water
0.002312139	Aquatic	Freshwater	Fresh water
0.002309469	Aquatic	Freshwater	Fresh water
0.00203666	Aquatic	Freshwater	Fresh water
0.002000889	Aquatic	Freshwater	Fresh water
0.001886792	Aquatic	Freshwater	Fresh water
0.001811594	Aquatic	Freshwater	Fresh water
0.001760563	Aquatic	Freshwater	Fresh water
0.001665279	Aquatic	Freshwater	Fresh water
0.001610306	Aquatic	Freshwater	Fresh water
0.001607717	Aquatic	Freshwater	Fresh water
0.00141844	Aquatic	Freshwater	Fresh water
0.001382992	Aquatic	Freshwater	Fresh water
0.00137741	Aquatic	Freshwater	Fresh water
0.001362119	Aquatic	Freshwater	Fresh water
0.001162791	Aquatic	Freshwater	Fresh water
0.001100379	Aquatic	Freshwater	Fresh water
0.001080497	Aquatic	Freshwater	Fresh water
0.000941176	Aquatic	Freshwater	Fresh water
0.000600889	Aquatic	Freshwater	Fresh water
0.000331345	Aquatic	Freshwater	Fresh water
0.000128816	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
0	Aquatic	Freshwater	Fresh water
