Collapsed_Eco	lat	long
Host-associated	47.85072	-122.33843
Host-associated	39.0042816	-77.1012173
Host-associated	47.957498	-122.529373
Host-associated	47.957498	-122.529373
Host-associated	47.957498	-122.529373
Host-associated	47.85072	-122.33843
Host-associated	47.85072	-122.33843
Marine	24.5512	-81.8083
Marine	24.5512	-81.8083
Marine	24.5512	-81.8083
Marine	24.5512	-81.8083
Marine	34.640199	-77.109447
Marine	-20.054108	-176.133522
Marine	-20.180059	-176.601242
Marine	-20.682131	-176.183363
Marine	38.1072	-121.6485
Marine	38.1072	-121.6485
Marine	38.1072	-121.6485
Marine		
Marine		
Marine		
Marine		
Marine		
Marine	30.12	-42.12
Marine	39.0042816	-77.1012173
Marine	38.848917	-75.1076
Marine	38.848917	-75.1076
Marine	39.0042816	-77.1012173
Marine	39.0042816	-77.1012173
Marine	38.0754	-76.1533
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.283	-75.3633
Marine	39.2454	-76.028
Marine	39.2454	-76.028
Marine	38.0754	-76.1533
Marine	38.0754	-76.1533
Marine	38.0754	-76.1533
Marine	37.1043	-76.1811
Marine	37.1043	-76.1811
Marine	39.2637	-76.0017
Marine	39.2637	-76.0017
Marine	37.5161	-76.1223
Marine	37.5161	-76.1223
Marine	38.0754	-76.1533
Marine	38.0754	-76.1533
Marine	37.1043	-76.1811
Marine	39.2637	-76.0017
Marine	39.2637	-76.0017
Marine	37.1	-76.0972
Marine	37.0516	-76.083
Marine	8	-156
Marine	8	-156
Marine	8	-156
Marine	0	-158
Marine	8	-156
Marine	8	-156
Marine	46.233	-124.16
Marine	46.233	-124.16
Marine	46.235	-123.91
Marine	46.235	-123.91
Marine	-50.35	-39.82
Marine	43.49	7.9
Marine	22.75	-158
Marine	18.91	-155.26
Marine		
Marine	28.8679	-90.4764
Marine	28.8679	-90.4764
Marine	28.8679	-90.4764
Marine	28.8679	-90.4764
Marine		
Marine	18.35	-81.85
Marine	27.506	-111.347
Marine	27.015833	-111.425
Marine	27.823	-111.4
Marine	18.35	-81.85
Marine		
Marine	-20.111307	-176.989014
Marine	-21.99002	-176.568744
Marine	-54.80407	-68.288208
Marine	-54.810872	-68.295525
Marine	38.107057	-121.647578
Marine	38.107057	-121.647578
Marine	38.107057	-121.647578
Marine	38.107057	-121.647578
Marine	38.107057	-121.647578
Marine	38.107057	-121.647578
Marine	38.10726	-121.648538
Marine	38.10726	-121.648538
Marine	38.10726	-121.648538
Marine	38.10726	-121.648538
Marine	38.10726	-121.648538
Marine	38.10726	-121.648538
Marine	38.10726	-121.648538
Marine	38.106796	-121.646457
Marine	38.106796	-121.646457
Marine	38.106796	-121.646457
Marine	37.474067	-121.973033
Marine	17.951083	-67.193167
Marine	17.9675	-67.018833
Marine	28.672222	-88.4375
Marine	28.672222	-88.4375
Marine	28.672222	-88.4375
Marine	32.174835	-64.01017
Marine	31.175	-64.32433
Marine	42.503056	-67.24
Marine	44.137222	-63.644444
Marine	43.63222	-66.84722
Marine	41.485832	-71.35111
Marine	39.417778	-75.504166
Marine	38.946945	-76.41722
Marine	32.506943	-79.263885
Marine	24.488333	-83.07
Marine	24.174723	-84.344444
Marine	18.036667	-83.78472
Marine	10.716389	-80.25445
Marine	9.164444	-79.83611
Marine	8.129167	-79.69111
Marine	6.492778	-82.90389
Marine	5.64	-86.56528
Marine	5.552778	-87.087776
Marine	1.2641667	-90.295
Marine	-1.2161111	-90.422775
Marine	-1.2169445	-90.319725
Marine	-0.2	-90.83528
Marine	0.27222222	-91.63333
Marine	-0.5938889	-91.06944
Marine	-0.38305557	-90.279724
Marine	-10.131389	-135.44945
Marine	-15.143611	-147.435
Marine	31.175	-64.32433
Marine	-8.505	80.37556
Marine	41.5758508	-70.635807
Marine	41.5758508	-70.635807
Marine	41.5758508	-70.635807
Marine	41.5758508	-70.635807
Marine	41.5758508	-70.635807
Marine	41.5758508	-70.635807
Marine	43.29	8.1
Marine	39.47	11.53
Marine	28.7167	-90.8333
Marine	37.569017	-122.102433
Marine		
Marine		
Marine		
Marine		
Marine		
Marine		
Marine	45.483	-124.918
Marine		
Marine		
Marine		
Marine		
Marine		
Marine	-14.205	-77.515
Marine	-14.205	-77.515
Marine	-14.21	-77.52
Marine	-14.509	-76.201
Marine	-14.509	-76.198
Marine	-14.51	-76.2
Marine	-14.51	-76.2
Marine	28.867	-90.467
Marine	28.867	-90.467
Marine	28.867	-90.467
Marine	28.867	-90.467
Marine	21.0597	-150.4292
Marine	11.9811	-108.0335
Marine	18.3272	-52.639
Marine	-25.4941	-179.5286
Marine	10.0693	-99.2557
Marine	-28.4105	179.1447
Marine	37.133	-17.5322
Marine	-5.7497	170.7411
Marine	15.9164	-124.5211
Marine	17.4274	-59.8286
Marine	14.5287	-118.7737
Marine	9.2013	163.4956
Marine	18.064	-133.3152
Marine	50	-145
Marine	49.5666	-138.6666
Marine	49.5668	-138.6659
Marine	48.9698	-130.6666
Marine	48.969	-130.6661
Marine	49.2831	-134.6656
Marine	50	-145
Marine	50	-145
Marine	49.9853	-145.0838
Marine	50.0005	-144.9958
Marine	49.9984	-144.9944
Marine	49.9996	-144.9998
Marine	50.0008	-144.9989
Marine	50.0454	-144.8791
Marine	49.9991	-144.9989
Marine	50.0008	-145.0003
Marine	50.0005	-144.9964
Marine	49.9998	-145
Marine	49.5673	-138.6705
Marine	18.92	-108.7999
Marine	18.92	-108.7999
Marine	18.92	-108.7999
Marine	18.92	-108.7999
Marine	18.92	-108.7999
Marine	18.92	-104.89
Marine	18.92	-104.89
Marine	18.92	-104.89
Marine	18.92	-104.89
Marine	39.29	-72.2
Marine	39.55	-72.4
Marine	39.55	-72.4
Marine	39.54	-72.41
Marine	39.29	-72.2
Marine	39.54	-72.4
Marine	27.37	-90.57
Marine	27.37	-90.57
Marine	27.37	-90.57
Marine	27.37	-90.57
Marine	27.37	-90.57
Marine	27.37	-90.57
Marine	34.39192	-119.84578
Marine	34.39225	-119.845662
Marine	34.39225	-119.845662
Marine	34.39225	-119.845662
Marine	34.39225	-119.845662
Marine		
Marine		
Marine		
Marine		
Marine		
Marine	28.8679	-90.4764
Marine	10	-145
Marine	8.7051	-86.4906
Marine	10	-145
Marine	9.5025	-92.3286
Marine	2.0416	-97.0511
Marine	0.8736	-97.0511
Marine	27.0151	-111.3798
Marine	27.009	-111.4081
Marine	33.3	-119.22
Marine	33.3	-119.22
Marine	33.3	-119.22
Marine	33.3	-119.22
Marine	33.3	-119.22
Marine	33.3	-119.22
Marine	33.3	-119.22
Marine	33.3	-119.22
Marine	33.3	-119.22
Marine	33.3	-119.22
Marine	33.3	-119.22
Marine	33.3	-119.22
Marine	33.3	-119.22
Marine	-65.1	-64.47
Marine	-65.1	-64.47
Marine	-65.1	-64.47
Marine	-65.1	-64.47
Marine	-65.1	-64.47
Marine	-65.1	-64.47
Marine	-65.1	-64.47
Marine	-65.1	-64.47
Marine	-65.1	-64.47
Marine	-65.1	-64.47
Marine	46.302094	30.668915
Marine	46.440968	30.772294
Marine	-13.71	-81.389
Marine	-13.71	-81.389
Marine	-13.71	-81.389
Marine	39.48	7.31
Marine	-61.27	-43.92
Marine	43.02	8.37
Marine	-64.45	-64.88
Marine	41.226956	-8.720528
Marine	28.716667	-88.466667
Marine	28.716667	-88.466667
Marine	28.716667	-88.466667
Marine	28.716667	-88.466667
Marine	22.75	-158
Marine	27.0078	-111.4071
Marine	27.0078	-111.4071
Marine	47.76	-127.76
Marine	-5.74	-170.77
Marine	14.53	-118.77
Marine	10.09	-99.25
Marine	-28.41	179.14
Marine	-25.2939	-179.3141
Marine	-25.2939	-179.3141
Marine	-39.148	135.0813
Marine	9.1206	-163.2969
Marine		
Marine		
Marine		
Marine		
Marine	40.24	2.3
Marine	38.55	13.18
Marine	39.48	6.37
Marine	39.48	5.24
Marine		
Marine		
Marine		
Marine	14.53	-118.77
Marine		
Marine		
Marine	-31.16	110.18
Marine	-28.41	179.14
Marine	10.09	-99.25
Marine	18.04	-133.26
Marine		
Marine		
Marine		
Marine		
Marine		
Marine		
Marine		
Marine	17.43	-59.83
Marine	38.48	10.16
Marine	38.38	4.65
Marine	39.48	4.36
Marine	39.48	7.24
Marine	9.22	-163.53
Marine	-38.64	150.41
Marine	14.53	-118.77
Marine		
Marine		
Marine	29.1475	-23.6838
Marine	-25.49	-179.52
Marine	12	-108.06
Marine	9.22	-163.53
Marine		
Marine	38.09	11.46
Marine		
Marine	21.06	-150.35
Marine	21.0382	-150.1913
Marine		
Marine	14.317	-118.4642
Marine	14.317	-118.4642
Marine		
Marine		
Marine	-25.49	-179.52
Marine	-39.23	135.19
Marine		
Marine	-5.74	-170.77
Marine	-5.74	-170.77
Marine	12	-108.06
Marine		
Marine	15.91	-124.49
Marine		
Marine	-38.3725	150.2505
Marine	-38.3725	150.2505
Marine		
Marine		
Marine	48.35	-123.3
Marine	48.97	-130.666667
Marine	48.97	-130.666667
Marine	49.566667	-138.666667
Marine	39.0042816	-77.1012173
Marine	50	-145
Marine	49.283333	-134.666667
Marine	49.283333	-134.666667
Marine	49.566667	-138.666667
Marine	50	-145
Marine	48.97	-130.666667
Marine	50	-145
Marine	50	-145
Marine	49.283333	-134.666667
Marine	49.283333	-134.666667
Marine	48.97	-130.666667
Marine	48.97	-130.666667
Marine	49.283333	-134.666667
Marine	48.7299	-123.5699
Marine	48.7299	-123.5699
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	48.6	-123.5
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	6.4994	-48
Marine	9.7046	-55.3027
Marine		
Marine	-24.9939	-35.9974
Marine	1.4995	-36.9978
Marine	3.5037	-38.9985
Marine	6.4994	-48
Marine	8.2514	-49.9993
Marine	8.2514	-49.9993
Marine	9.7046	-55.3027
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine		
Marine		
Marine		
Marine		
Marine		
Marine		
Marine		
Marine		
Marine		
Marine		
Marine		
Marine		
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine		
Marine		
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	-28.2362	-38.4949
Marine	46.2	-123.94
Marine	46.2327	-123.9168
Marine	46.2319	-123.8812
Marine	46.2871	-123.9424
Marine	46.2638	-123.4649
Marine	46.2	-123.94
Marine	46.2	-123.94
Marine	46.2	-123.94
Marine	46.234	-123.9135
Marine	46.2311	-123.8825
Marine	46.2314	-123.8828
Marine	46.2328	-123.878
Marine	46.1869	-123.8842
Marine	46.2024	-123.9409
Marine	46.2022	-123.941
Marine	46.2103	-123.7517
Marine	46.2861	-123.7318
Marine	46.234	-123.9135
Marine	46.2	-123.94
Marine	46.2	-123.94
Marine	46.2	-123.94
Marine	46.2327	-123.9168
Marine	46.2327	-123.9168
Marine	46.2322	-123.8817
Marine	46.1867	-123.8835
Marine	46.2871	-123.9424
Marine	46.2763	-124.0055
Marine	46.2638	-123.4649
Marine	46.2319	-123.8812
Marine	46.2	-123.94
Marine	46.2	-123.94
Marine	46.2	-123.94
Marine	46.2	-123.94
Marine	46.2342	-123.9167
Marine	46.2311	-123.8825
Marine	46.2314	-123.8828
Marine	46.2319	-123.8812
Marine	46.2322	-123.8817
Marine	46.1869	-123.8842
Marine	46.2871	-123.9424
Marine	46.2024	-123.9409
Marine	46.2022	-123.941
Marine	46.2763	-124.0055
Marine	46.2637	-123.4651
Marine	46.2861	-123.7318
Marine	46.2	-123.94
Marine	46.2327	-123.9168
Marine	46.2322	-123.8817
Marine	46.2024	-123.9409
Marine	46.2637	-123.4651
Marine	46.2	-123.94
Marine	46.2	-123.94
Marine	46.234	-123.9135
Marine	46.2314	-123.8828
Marine	46.187	-123.8837
Marine	46.2022	-123.941
Marine	46.2861	-123.7318
Marine	46.234	-123.9135
Marine	46.2	-123.94
Marine	46.2	-123.94
Marine	46.234	-123.9135
Marine	46.2311	-123.8825
Marine	46.2311	-123.8825
Marine	46.2328	-123.878
Marine	46.187	-123.8837
Marine	46.2024	-123.9409
Marine	46.2022	-123.941
Marine	46.2105	-123.7516
Marine	46.2861	-123.7318
Marine	46.2327	-123.9168
Marine	46.234	-123.9135
Marine	46.2	-123.94
Marine	46.2311	-123.8825
Marine	46.2328	-123.878
Marine	46.2024	-123.9409
Marine	46.2105	-123.7516
Marine	46.2	-123.94
Marine	46.234	-123.9135
Marine	46.2311	-123.8825
Marine	46.2328	-123.878
Marine	46.2024	-123.9409
Marine	46.2103	-123.7517
Marine	46.2	-123.94
Marine	46.2	-123.94
Marine	46.2327	-123.9168
Marine	46.2319	-123.8812
Marine	46.2871	-123.9424
Marine	46.2763	-124.0055
Marine	46.2	-123.94
Marine	46.2	-123.94
Marine	46.2342	-123.9167
Marine	46.2314	-123.8828
Marine	46.1867	-123.8835
Marine	46.2763	-124.0055
Marine	36.8	-121.8
Marine	36.8	-121.8
Marine	36.8	-121.8
Marine	-18.68	146.58
Marine	25.5	-67.3
Marine	22.78	-46.09
Marine	22.8	-46.05
Marine	22.8	-46.05
Marine	22.78	-46.09
Marine		
Marine		
Marine		
Marine		
Marine		
Marine		
Marine	38.06851	-0.23199
Marine	-77.38861	161.931111
Marine	39.0042816	-77.1012173
Marine	39.0042816	-77.1012173
Marine	39.0042816	-77.1012173
Marine	41.454358	-112.666397
Marine	41.454358	-112.666397
Marine	-35.309	142.7795
Marine	17.966667	-67
Marine	37.569083	-122.103267
Marine	-1.2283334	-90.42917
Marine	48.972613	-119.477608
Marine	48.972613	-119.477608
Marine	48.972613	-119.477608
Marine	48.972613	-119.477608
Marine	48.972613	-119.477608
Marine	48.972613	-119.477608
Marine	48.972613	-119.477608
Marine	48.972613	-119.477608
Marine	48.972613	-119.477608
Marine	36.83	-121.785
Marine	36.83	-121.785
Marine	36.83	-121.785
Marine	44.376	-110.69
Marine	44.376	-110.69
Marine	44.376	-110.69
Marine	44.376	-110.69
Marine	44.376	-110.69
Marine	44.376	-110.69
Marine	44.7230812	-110.7040247
Marine	48.973481	-119.476345
Marine	27.68908	-113.917
Marine	27.68908	-113.917
Marine	27.68908	-113.917
Marine	36.82188	-121.744
Marine	36.83	-121.785
Marine	-68.54	78.18
Marine	-68.4725	78.188
Marine	-68.5558	78.1913
Marine	-68.4725	78.188
Marine	-68.5558	78.1913
Marine	-68.4725	78.188
Marine	-68.5558	78.1913
Marine	-68.4725	78.188
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5627	78.1882
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5627	78.1882
Marine	-68.4725	78.188
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.4725	78.188
Marine	-68.4725	78.188
Marine	-68.5558	78.1913
Marine	-68.5417	78.2467
Marine	-68.4725	78.188
Marine	-68.4725	78.188
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.4725	78.188
Marine	-68.5558	78.1913
Marine	-68.4725	78.188
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5627	78.1882
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	-68.5558	78.1913
Marine	38.4825	21.315
Marine	36.82188	-121.744
Marine	38.482158	21.313175
Marine	38.482158	21.313175
Marine	38.482158	21.313175
Marine	38.4825	21.315
Marine	38.468307	21.333032
Marine	49.682207	-124.005217
Other		
Other		
Other		
Other		
Other		
Other		
Other		
Other		
Other	59.8152338	17.6620518
Other		
Other	40.67	-74.01
Other	40.58	-74.2
Other	40.58	-74.2
Other	40.58	-74.01
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	38.5402	-121.75
Other	38.5402	-121.75
Other	38.5402	-121.75
Other	38.5402	-121.75
Other	38.5402	-121.75
Other	38.5402	-121.75
Other	38.5402	-121.75
Other	38.5402	-121.75
Other	38.5402	-121.75
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	37.840854	-122.289843
Other	57.02	-111.55
Other	57.02	-111.55
Other	57.02	-111.55
Other	57.02	-111.55
Other	57.02	-111.55
Other	57.02	-111.55
Other	35.8443	-83.9607
Other	35.8443	-83.9607
Other	35.8444	-83.9599
Other	35.8444	-83.9599
Other	35.8444	-83.9599
Other	35.8444	-83.9599
Other	35.8444	-83.9599
Other	43.658712	-79.396003
Other	43.658712	-79.396003
Other	-27.49999	153.012098
Other	-27.49999	153.012098
Other	-27.49999	153.012098
Other	-27.49999	153.012098
Other	-27.485973	153.190699
Other	-27.485973	153.190699
Other	-27.4872	153.1974
Other	51.842	5.858
Other	51.842	5.858
Other	51.842	5.858
Other	46.30044	7.8594
Other	31.837801	-110.350292
Other	47.6553	-122.3035
Other	47.6553	-122.3035
Other	47.6553	-122.3035
Other	47.6553	-122.3035
Other	47.6553	-122.3035
Other	43.449776	-80.489086
Other	43.449776	-80.489086
Other	35.9918	-106.0796
Other	35.992	-106.0797
Other	35.992	-106.0797
Other	35.992	-106.0797
Other	35.992	-106.0797
Other	35.992	-106.0797
Other	35.992	-106.0797
Other	35.9918	-106.0796
Other	35.9918	-106.0796
Other	35.992	-106.0797
Other	35.992	-106.0797
Other	35.9918	-106.0796
Other	42.4405556	-76.4969444
Other	42.85	-72.55
Other	43.726	-72.1429
Other	43.726	-72.1429
Other	43.726	-72.1429
Other	55.49	7.42
Other	55.49	7.42
Other	55.49	7.42
Other	55.49	7.42
Other	55.49	7.42
Other	55.49	7.42
Other	53.304672	-120.319233
Other	41.803774	-77.192604
Other	37.8754404	-122.2477251
Other	37.8754404	-122.2477251
Other	37.8754404	-122.2477251
Other	37.8754404	-122.2477251
Other	37.8754404	-122.2477251
Other	37.8754404	-122.2477251
Other	37.8754404	-122.2477251
Other	37.8754404	-122.2477251
Other	51.1699	-116.1578
Other	51.1699	-116.1578
Other	16.80288	-88.08213
Other	16.80288	-88.08213
Other	24.5484806	-81.4059137
Other	24.5484806	-81.4059137
Other	55.656904	13.082968
Other	-68.5563	78.1877
Other	40	-83.0145
Other		
Other	-18.68	146.58
Other	-18.68	146.58
Other	37.931793	-122.021738
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	52.0385	8.4956
Other 	30.620833	-96.341111
Plant	21.0936	-100.2988
Plant	21.7658	-100.163
Plant	20.6863	-101.8747
Plant	21.0411	-103.9083
Plant	21.0936	-100.2988
Plant	21.7658	-100.163
Plant	21.0936	-100.2988
Plant	21.7658	-100.163
Plant	21.7658	-100.163
Plant	21.7658	-100.163
Plant	21.7658	-100.163
Plant	21.0936	-100.2988
Plant	21.7658	-100.163
Plant	21.7658	-100.163
Plant	21.7658	-100.163
Rhizoplane	37.8788	-122.247
Rhizoplane	37.931388	-122.021761
Rhizoplane	37.931388	-122.021761
Rhizoplane	37.931388	-122.021761
Rhizoplane	42.406189	-85.40016
Rhizoplane	42.406189	-85.40016
Rhizoplane	42.406189	-85.40016
Rhizoplane	42.406189	-85.40016
Rhizoplane	42.406189	-85.40016
Rhizoplane	42.406189	-85.40016
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.405765	-85.399014
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.405765	-85.399014
Rhizoplane	42.704677	-84.468818
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.3948	-85.3738
Rhizoplane	42.704677	-84.468818
Rhizoplane	44.166906	-89.649965
Rhizosphere	34.0722	-118.4441
Rhizosphere	34.0722	-118.4441
Rhizosphere	34.0722	-118.4441
Rhizosphere	34.0722	-118.4441
Rhizosphere	34.0722	-118.4441
Rhizosphere	34.0722	-118.4441
Rhizosphere	41.1613	-96.6752
Rhizosphere	49.0431	13.617
Rhizosphere	41.1591	-96.4086
Rhizosphere	41.1591	-96.4086
Rhizosphere	41.1591	-96.4086
Rhizosphere	35.8443	-83.9607
Rhizosphere	35.8443	-83.9607
Rhizosphere	35.8443	-83.9607
Rhizosphere	35.8443	-83.9607
Rhizosphere	35.8443	-83.9607
Rhizosphere	35.8444	-83.9599
Rhizosphere	35.8444	-83.9599
Rhizosphere	35.8444	-83.9599
Rhizosphere	35.8444	-83.9599
Rhizosphere	35.8444	-83.9599
Rhizosphere	35.8443	-83.9607
Rhizosphere	35.8443	-83.9607
Rhizosphere	35.8443	-83.9607
Rhizosphere	35.8443	-83.9607
Rhizosphere	35.8443	-83.9607
Rhizosphere	35.8444	-83.9599
Rhizosphere	35.8444	-83.9599
Rhizosphere	35.8444	-83.9599
Rhizosphere	35.8444	-83.9599
Rhizosphere	35.8444	-83.9599
Rhizosphere	35.8444	-83.9599
Rhizosphere	35.8444	-83.9599
Rhizosphere	35.8443	-83.9607
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Rhizosphere	42.3948	-85.3738
Soil	47.5028	-93.4828
Soil	47.5028	-93.4828
Soil	47.5028	-93.4828
Soil	47.5028	-93.4828
Soil	23.940972	70.188444
Soil	42.531427	-72.189946
Soil	42.531427	-72.189946
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	43.073	-89.4011
Soil	35.9076	-79.0506
